EFAEC_00598	263	247	269	221	238	223
EFAEC_00599	2219	2235	1963	4447	4694	4590
EFAEC_00600	583	455	461	1323	1432	1289
EFAEC_00601	69	57	68	809	981	902
EFAEC_00602	49	46	34	463	481	476
EFAEC_00603	56	47	50	345	339	347
EFAEC_00604	55	71	59	102	148	124
EFAEC_00605	16	16	25	10	17	20
EFAEC_00606	8229	8627	7493	4789	5426	5127
EFAEC_00607	3534	3372	3222	2592	2817	2550
EFAEC_00608	4712	4583	4281	3228	3618	3565
EFAEC_00609	84	78	95	81	103	81
EFAEC_00611	493	514	444	175	249	192
EFAEC_00612	374	380	405	212	275	241
EFAEC_00613	19	28	12	13	28	19
EFAEC_00614	382	437	414	198	287	270
EFAEC_00615	73	74	67	134	168	154
EFAEC_00616	425	438	370	1285	1677	1425
EFAEC_00617	796	779	705	823	913	863
EFAEC_00618	2597	2868	2514	3691	4648	4428
EFAEC_00619	384	349	349	1139	1174	1090
EFAEC_00620	258	277	218	657	759	676
EFAEC_00621	526	532	461	1113	1206	1183
EFAEC_00622	345	300	321	844	991	938
EFAEC_00623	1923	1946	1696	2613	3028	2561
EFAEC_00624	152	108	86	214	182	138
EFAEC_00625	1109	1067	959	1382	1589	1393
EFAEC_00626	1971	1972	1728	1785	2208	1788
EFAEC_00627	73	103	107	22	24	31
EFAEC_00628	2322	2624	2318	280	368	339
EFAEC_00629	3008	2918	3072	7104	8250	7065
EFAEC_00630	731	712	672	1186	1341	1227
EFAEC_00631	87	87	65	1081	1112	1146
EFAEC_00632	42	49	52	656	655	613
EFAEC_00633	549	537	539	904	906	903
EFAEC_00634	74	82	89	504	690	620
EFAEC_00635	1504	1497	1444	469	544	441
EFAEC_00636	8202	8364	7612	3173	3640	3284
EFAEC_00637	1808	1931	1690	694	707	765
EFAEC_00638	5879	6909	6473	2648	3057	3066
EFAEC_00639	19936	18945	17226	11335	12369	11180
EFAEC_00640	14492	13276	11383	5163	6023	5397
EFAEC_00641	1358	1230	1143	1376	1376	1211
EFAEC_00642	2775	2819	2581	1228	1510	1383
EFAEC_00643	3313	3664	3522	1709	2069	1720
EFAEC_00644	5658	6469	5050	2027	2577	2465
EFAEC_00645	10631	10009	8934	4058	4455	3740
EFAEC_00646	4313	3960	3139	700	820	751
EFAEC_00647	2614	2632	2548	514	579	534
EFAEC_00648	7338	7596	6889	2043	2426	2317
EFAEC_00649	12934	12917	11087	2036	2331	2121
EFAEC_00650	475	557	502	112	121	109
EFAEC_00651	1779	1885	1621	842	1061	850
EFAEC_00652	2279	2309	2029	897	1036	900
EFAEC_00653	107	102	101	2974	3365	3078
EFAEC_00654	281	312	276	6809	8453	8154
EFAEC_00655	3406	3137	3001	3250	3526	3585
EFAEC_00656	436	471	436	356	491	448
EFAEC_00657	1882	1933	1783	1900	2168	2064
EFAEC_00658	1644	1769	1618	1534	1918	1656
EFAEC_00659	3759	3426	3080	3119	3553	3225
EFAEC_00660	10430	10301	9399	5043	5615	5223
EFAEC_00661	714	647	582	2282	2960	2673
EFAEC_00662	1239	1065	1168	865	1021	951
EFAEC_00663	1923	2160	1920	1357	1619	1448
EFAEC_00664	4974	5161	4657	2593	3301	2946
EFAEC_00665	6107	5413	5136	1121	1323	1157
EFAEC_00666	1539	1605	1487	237	292	253
EFAEC_00667	2056	2065	1717	2131	2350	2286
EFAEC_00668	3392	3358	3088	3055	3422	3030
EFAEC_00669	1055	1054	956	667	656	609
EFAEC_00670	385	355	317	217	246	217
EFAEC_00671	2824	2503	2147	2740	3189	2858
EFAEC_00672	5979	5614	4850	5518	5981	5607
EFAEC_00673	837	697	647	1178	1276	1277
EFAEC_00674	24112	27907	27705	21687	28581	26080
EFAEC_00675	13504	12195	11574	3476	3954	3651
EFAEC_00676	23080	21865	20681	26153	27834	25098
EFAEC_00677	4380	4011	3557	652	795	785
EFAEC_00678	8393	8105	7149	2289	2572	2592
EFAEC_00679	383	411	354	665	647	679
EFAEC_00680	71	48	54	68	77	75
EFAEC_00681	734	728	761	827	1088	931
EFAEC_00682	470	443	418	231	276	260
EFAEC_00683	9499	9074	8368	11627	13178	12384
EFAEC_00684	12236	13452	11869	8450	10319	9713
EFAEC_00685	1116	843	827	1098	1448	1150
EFAEC_00686	4413	4160	3719	2751	3049	2858
EFAEC_00687	2751	2346	1889	1539	1772	1609
EFAEC_00688	3229	2889	2520	1990	2224	2096
EFAEC_00689	1026	909	853	671	663	602
EFAEC_00690	4306	3806	3535	2579	2903	2675
EFAEC_00691	9	5	5	0	1	0
EFAEC_00692	2295	1870	1839	892	1112	897
EFAEC_00693	2553	2936	2495	1459	1695	1555
EFAEC_00694	8576	8312	8132	2689	3087	2894
EFAEC_00695	3	0	2	2	0	3
EFAEC_00696	16083	13245	12520	12185	13836	12791
EFAEC_00697	9657	8003	7360	5193	5899	5473
EFAEC_00698	9131	8478	7805	1982	2327	2196
EFAEC_00699	934	729	782	966	1119	1024
EFAEC_00700	167	176	159	320	298	297
EFAEC_00701	522	566	465	171	190	187
EFAEC_00702	2802	2985	2750	1542	1728	1633
EFAEC_00703	6107	5355	4696	33939	39405	33263
EFAEC_00704	1348	1532	1305	2189	2552	2352
EFAEC_00705	3566	3235	2807	813	875	820
EFAEC_00706	2539	2490	2060	10251	11911	10519
EFAEC_00707	153	137	141	755	808	662
EFAEC_00708	8966	9188	9176	1944	2517	2038
EFAEC_00709	9048	8126	7212	3976	4645	4104
EFAEC_00710	5655	5617	5015	1668	1948	1799
EFAEC_00711	5401	5475	4844	1793	2154	1945
EFAEC_00712	490	517	465	178	212	205
EFAEC_00713	17074	16541	15641	10821	12578	11408
EFAEC_00714	5018	5575	4674	2020	2443	2240
EFAEC_00715	2078	1946	1758	868	934	887
EFAEC_00716	25	27	37	13	6	8
EFAEC_00717	101	119	99	27	25	31
EFAEC_00718	797	722	781	345	367	336
EFAEC_00719	233	249	214	36	76	53
EFAEC_00720	1251	1238	957	2444	2520	2778
EFAEC_00721	513	463	423	217	270	224
EFAEC_00722	48	43	38	39	36	35
EFAEC_00723	847	874	723	543	564	564
EFAEC_00724	132	169	171	57	70	87
EFAEC_00725	55	59	48	25	28	28
EFAEC_00726	21	22	23	31	19	16
EFAEC_00727	6	6	4	6	2	1
EFAEC_00728	27	27	25	21	22	26
EFAEC_00729	1	1	3	10	12	3
EFAEC_00730	1	3	3	6	3	3
EFAEC_00731	95	109	132	26	50	35
EFAEC_00732	247	274	237	122	156	160
EFAEC_00733	95	88	81	39	49	28
EFAEC_00734	404	446	377	367	473	373
EFAEC_00735	181	195	179	776	728	762
EFAEC_00736	176	174	163	88	74	72
EFAEC_00737	354	404	366	248	321	301
EFAEC_00738	638	627	490	4200	4236	4570
EFAEC_00739	150	128	108	125	121	119
EFAEC_00740	151	163	139	135	157	133
EFAEC_00741	141	138	114	116	103	97
EFAEC_00742	53	47	43	34	47	28
EFAEC_00743	76	58	49	54	63	76
EFAEC_00744	12	13	13	17	10	10
EFAEC_00745	41	45	34	29	34	31
EFAEC_00746	2	1	0	1	3	0
EFAEC_00747	11	25	10	22	20	13
EFAEC_00748	227	208	208	349	382	345
EFAEC_00749	1	1	2	0	6	3
EFAEC_00750	45	58	39	153	162	158
EFAEC_00751	89	85	66	183	198	189
EFAEC_00752	185	189	177	96	114	126
EFAEC_00753	21	18	27	37	38	34
EFAEC_00754	9	7	17	21	24	12
EFAEC_00755	17	11	17	29	14	21
EFAEC_00756	5	8	6	6	9	5
EFAEC_00757	17	22	11	15	17	12
EFAEC_00758	3	3	3	4	4	2
EFAEC_00759	15	3	5	5	7	11
EFAEC_00760	93	81	65	91	80	65
EFAEC_00761	1719	1613	1503	632	764	674
EFAEC_00762	283	257	257	518	604	531
EFAEC_00763	5	3	2	4	6	9
EFAEC_00764	46	49	27	31	46	52
EFAEC_00765	9	9	9	28	38	32
EFAEC_00766	26	27	18	61	58	68
EFAEC_00767	13	9	6	25	27	29
EFAEC_00768	1	0	1	3	1	0
EFAEC_00769	54	55	44	59	52	60
EFAEC_00789	10602	9655	8757	8380	9685	9195
EFAEC_00790	5049	4271	4089	3874	4444	4188
EFAEC_00791	23784	22318	20245	11390	12663	11463
EFAEC_00792	2335	2188	2252	992	1038	1082
EFAEC_00793	23573	22633	22881	4755	5753	5138
EFAEC_00794	220	264	231	392	427	399
EFAEC_00795	79970	68616	67049	22408	27777	23590
EFAEC_00796	68617	62306	59251	20029	22699	20291
EFAEC_00797	4530	4573	4264	7362	7993	7227
EFAEC_00798	661	716	654	915	1151	1113
EFAEC_00799	3204	3115	2753	2730	3144	3050
EFAEC_00800	0	0	2	0	0	0
EFAEC_00801	1684	1459	1274	23292	28282	25070
EFAEC_00802	3046	2765	2700	2667	3153	2862
EFAEC_00803	3	0	1	0	0	0
EFAEC_00804	8076	7889	7268	7821	9236	8353
EFAEC_00805	959	885	882	1042	1153	1089
EFAEC_00806	18122	18184	16390	4131	4787	4097
EFAEC_00807	1425	1441	1427	947	1117	921
EFAEC_00808	1538	1473	1293	545	591	586
EFAEC_00809	5105	5353	4831	3573	4130	3731
EFAEC_00810	486	565	496	943	1223	1034
EFAEC_00811	1	1	0	0	0	1
EFAEC_00812	16546	16323	14719	2594	2837	2733
EFAEC_00813	9049	8839	7876	862	927	869
EFAEC_00814	14831	14539	13433	2088	2383	2195
EFAEC_00815	8125	8563	7801	1106	1339	1193
EFAEC_00816	12359	12877	11207	1881	2203	1945
EFAEC_00817	14387	12152	10773	1616	1883	1740
EFAEC_00818	2473	2558	2445	315	343	305
EFAEC_00819	19786	19686	17310	2021	2257	2107
EFAEC_00820	13389	14306	12469	836	1027	862
EFAEC_00821	32254	30506	27681	882	1048	786
EFAEC_00822	30335	29616	26753	834	1018	774
EFAEC_00823	58376	60999	53148	1277	1546	1272
EFAEC_00824	19293	16333	15092	381	406	301
EFAEC_00825	24498	21009	18568	514	540	445
EFAEC_00826	45618	39916	37044	889	1087	859
EFAEC_00827	39002	40225	34494	705	847	671
EFAEC_00828	38995	35831	30804	541	702	618
EFAEC_00829	23682	25690	25125	421	486	355
EFAEC_00830	42358	37076	34514	1344	1719	1451
EFAEC_00831	21748	21115	19343	728	979	771
EFAEC_00832	458	461	446	472	554	512
EFAEC_00833	6206	5886	6007	6019	7231	6609
EFAEC_00834	3233	3588	3001	4360	5349	4960
EFAEC_00835	3161	3022	2815	3336	3619	3346
EFAEC_00836	3036	3207	2882	3247	3577	3360
EFAEC_00837	103354	104925	96398	53384	62321	57705
EFAEC_00838	22156	24518	25027	8927	11037	9942
EFAEC_00839	11983	11959	10603	11705	12789	11699
EFAEC_00840	2408	2413	1921	40564	40153	39845
EFAEC_00841	52	49	64	43	50	50
EFAEC_00842	8618	8900	7761	1973	2182	2051
EFAEC_00843	10987	10162	9639	4765	5503	5047
EFAEC_00844	3212	3374	3200	3281	3788	3595
EFAEC_00845	766	682	697	289	407	358
EFAEC_00846	10791	10823	9780	7511	8676	7767
EFAEC_00847	2094	2055	1793	1509	1729	1691
EFAEC_00848	620	647	580	554	603	526
EFAEC_00849	3610	3877	3485	1451	1762	1619
EFAEC_00850	497	755	574	497	591	547
EFAEC_00851	793	880	801	3292	3604	3756
EFAEC_00852	8019	7856	7159	7809	8725	7955
EFAEC_00853	9675	10382	8474	16976	17176	16449
EFAEC_00854	10103	10762	9429	16085	19571	17213
EFAEC_00855	1051	979	910	336	382	370
EFAEC_00856	311	298	247	488	559	549
EFAEC_00857	710	803	733	288	381	354
EFAEC_00858	641	606	532	890	861	880
EFAEC_00859	1	1	0	1	4	1
EFAEC_00860	0	0	0	0	0	0
EFAEC_00861	22	31	26	20	26	23
EFAEC_00862	1931	1892	1638	2438	2940	2747
EFAEC_00863	5767	5615	5044	5958	6347	6187
EFAEC_00864	3273	3071	2584	1087	1228	1120
EFAEC_00865	4795	4736	4248	1512	1627	1584
EFAEC_00866	5318	5369	4571	1191	1553	1474
EFAEC_00867	20303	20823	19564	3495	3971	3659
EFAEC_00868	10795	11281	10102	3119	3572	3301
EFAEC_00869	897	955	964	153	161	137
EFAEC_00870	1	2	1	0	0	0
EFAEC_00871	11609	12877	11270	6274	7575	6684
EFAEC_00872	7775	8216	6900	2667	3377	2889
EFAEC_00873	7376	6737	5711	2533	2797	2587
EFAEC_00874	4748	5028	4598	1418	1725	1502
EFAEC_00875	2110	2137	1975	638	770	624
EFAEC_00876	4000	3759	3254	1096	1279	1190
EFAEC_00877	4766	4972	4488	1407	1738	1485
EFAEC_00878	4311	4725	3854	1204	1384	1298
EFAEC_00879	2781	2692	2525	818	1038	876
EFAEC_00880	3394	3407	3136	1388	1805	1532
EFAEC_00881	7181	7481	6732	1839	2038	1856
EFAEC_00882	1	1	0	1	1	0
EFAEC_00883	21023	20883	19208	4195	4752	4368
EFAEC_00884	7447	7416	7311	1477	1701	1563
EFAEC_00885	5540	5600	5164	999	1185	1138
EFAEC_00886	2317	2564	2470	240	346	282
EFAEC_00887	7424	7148	6388	2107	2343	2110
EFAEC_00888	13755	14199	12706	5681	6931	6174
EFAEC_00889	7632	7908	7059	3002	3539	3198
EFAEC_00890	21599	19962	18008	9939	11644	10522
EFAEC_00891	4353	4086	3913	1782	2037	1944
EFAEC_00892	8109	8575	7311	2434	3157	2792
EFAEC_00893	4214	3981	3710	1664	1935	1782
EFAEC_00894	2347	2281	2031	1175	1282	1082
EFAEC_00895	3632	2974	2722	1692	1745	1646
EFAEC_00896	3586	2647	2465	1374	1544	1510
EFAEC_00897	3876	3753	3163	1664	1910	1677
EFAEC_00898	8926	8793	7894	4965	5106	4914
EFAEC_00899	5748	5338	4846	1869	2401	2197
EFAEC_00900	354	336	306	949	1031	958
EFAEC_00901	4266	4521	4102	7703	8756	8362
EFAEC_00902	31	40	46	19	22	18
EFAEC_00903	0	0	0	0	0	0
EFAEC_00904	1	2	0	1	0	0
EFAEC_00905	1	0	2	1	0	0
EFAEC_00906	0	0	0	0	0	0
EFAEC_00907	0	0	0	1	0	0
EFAEC_00908	0	0	0	0	0	0
EFAEC_00910	6	7	4	21	33	35
EFAEC_00911	0	0	0	0	0	0
EFAEC_00912	0	0	0	0	0	0
EFAEC_00913	0	0	0	0	0	0
EFAEC_00914	19	17	13	78	82	67
EFAEC_00915	0	0	0	0	0	0
EFAEC_00916	0	0	0	0	0	0
EFAEC_00917	0	0	0	0	0	0
EFAEC_00918	24	21	17	371	506	438
EFAEC_00919	27	31	40	317	403	342
EFAEC_00920	93	81	79	1522	1860	1773
EFAEC_00921	2	0	1	19	34	26
EFAEC_00922	2	5	6	263	290	237
EFAEC_00923	8	5	6	320	389	386
EFAEC_00924	4	5	6	212	270	216
EFAEC_00925	9	3	6	318	360	351
EFAEC_00926	4	4	3	216	248	199
EFAEC_00927	7	5	5	223	311	289
EFAEC_00928	3	5	2	89	109	74
EFAEC_00929	18	15	17	831	983	882
EFAEC_00930	6	2	1	244	258	231
EFAEC_00931	72	50	55	635	736	633
EFAEC_00932	14	22	15	204	228	231
EFAEC_00933	41	42	27	795	903	905
EFAEC_00934	1	4	3	35	48	46
EFAEC_00935	5	2	2	77	81	84
EFAEC_00936	66	46	47	940	959	975
EFAEC_00937	27	24	21	399	449	470
EFAEC_00938	15	19	13	210	235	231
EFAEC_00939	4	7	1	114	109	92
EFAEC_00940	403	414	451	292	385	342
EFAEC_00941	85	70	66	576	733	680
EFAEC_00942	11	20	22	27	32	39
EFAEC_00943	0	0	0	0	0	0
EFAEC_00944	0	0	0	0	0	0
EFAEC_00945	0	0	0	0	0	0
EFAEC_00946	0	0	0	0	0	0
EFAEC_00947	32	26	23	211	256	205
EFAEC_00948	13	17	8	129	139	114
EFAEC_00949	23	28	31	262	314	256
EFAEC_00950	11	11	7	80	122	87
EFAEC_00951	29	30	28	336	417	401
EFAEC_00952	8	4	3	50	28	31
EFAEC_00953	21	26	20	280	267	244
EFAEC_00954	15	10	13	99	120	117
EFAEC_00955	4	2	3	62	90	78
EFAEC_00956	252	258	207	4887	5396	4897
EFAEC_00957	124	129	114	2191	2724	2527
EFAEC_00958	85	71	92	1349	1785	1590
EFAEC_00959	0	0	0	1	0	1
EFAEC_00960	26	24	22	513	689	612
EFAEC_00961	0	2	2	35	35	40
EFAEC_00962	5	12	8	112	140	155
EFAEC_00963	57	38	22	1278	1314	1233
EFAEC_00964	70	59	79	1797	2034	1654
EFAEC_00965	19	22	13	453	537	519
EFAEC_00966	38	35	35	960	1112	840
EFAEC_00967	195	193	169	5592	6219	6035
EFAEC_00968	1037	999	963	4259	4642	4519
EFAEC_00969	53	72	66	2287	2557	2526
EFAEC_00970	292	227	218	2942	3381	3293
EFAEC_00971	29	38	25	1217	1795	1356
EFAEC_00972	898	895	882	621	771	717
EFAEC_00973	444	473	384	337	398	329
EFAEC_00974	193	196	169	406	497	417
EFAEC_00975	1059	1215	1115	659	753	696
EFAEC_00976	25127	26929	23984	25892	30162	27518
EFAEC_00977	2999	3308	3019	818	874	789
EFAEC_00978	1628	1714	1664	3163	3106	2979
EFAEC_00979	190	168	162	418	473	453
EFAEC_00980	426	502	481	956	1093	961
EFAEC_00981	6184	6247	5318	1841	2213	2069
EFAEC_00982	4236	3977	3475	1705	1932	1833
EFAEC_00983	5173	5541	4923	2570	2966	2742
EFAEC_00984	5755	5613	5042	3440	3924	3401
EFAEC_00985	3564	3913	3635	2737	3211	2861
EFAEC_00986	13002	11033	9738	2645	2850	2649
EFAEC_00987	4455	4138	3741	526	595	588
EFAEC_00989	183	168	127	118	119	117
EFAEC_00990	0	0	0	0	0	0
EFAEC_00991	28	30	26	24	31	34
EFAEC_00992	28	40	27	29	47	33
EFAEC_00993	23	28	30	37	50	53
EFAEC_00994	13760	12823	11174	10249	11724	11388
EFAEC_00995	5804	4945	4549	3144	3589	3372
EFAEC_00996	540	549	510	276	283	299
EFAEC_00997	38	35	26	28	21	36
EFAEC_00998	326	350	294	1636	1887	2034
EFAEC_00999	67	75	63	409	545	487
EFAEC_01000	3735	4315	3905	5397	6381	6045
EFAEC_01001	16107	17005	15781	13475	15071	13861
EFAEC_01002	9298	9184	8564	7712	8991	8057
EFAEC_01003	924	970	909	737	823	717
EFAEC_01004	462	436	393	606	753	650
EFAEC_01005	859	939	895	470	472	441
EFAEC_01006	2759	2835	2459	380	445	425
EFAEC_01007	54	55	56	27	22	17
EFAEC_01008	511	454	432	233	267	247
EFAEC_01009	126	114	111	117	139	148
EFAEC_01010	97643	99281	91636	9088	10652	9993
EFAEC_01011	225825	220700	176543	23744	24312	25979
EFAEC_01012	46385	51590	43843	6541	7560	7114
EFAEC_01013	54838	60486	52822	7256	8621	8100
EFAEC_01014	1338	1154	1077	1376	1566	1542
EFAEC_01015	1486	1496	1407	1756	2158	1797
EFAEC_01016	1424	1283	1287	1065	1198	1190
EFAEC_01017	802	682	707	1160	1336	1183
EFAEC_01018	5559	5376	5137	1379	1696	1581
EFAEC_01019	109	83	103	82	152	132
EFAEC_01020	623	552	498	303	316	340
EFAEC_01021	1669	1759	1691	3480	4523	3918
EFAEC_01022	1451	1339	1505	489	660	593
EFAEC_01023	1140	1242	1125	264	305	282
EFAEC_01024	200	198	177	149	182	149
EFAEC_01025	142	156	143	176	236	188
EFAEC_01026	47	45	50	117	134	125
EFAEC_01027	331	418	317	258	332	296
EFAEC_01028	185	202	176	237	281	235
EFAEC_01029	796	676	659	560	649	610
EFAEC_01030	4996	4411	4120	2158	2542	2167
EFAEC_01031	1837	1876	1734	862	971	886
EFAEC_01032	1570	1173	992	401	431	395
EFAEC_01033	695	635	590	220	278	269
EFAEC_01034	1946	1963	1825	467	516	518
EFAEC_01035	5998	4958	4991	1844	2001	1904
EFAEC_01036	5143	4969	4452	2008	2482	2168
EFAEC_01037	1495	1396	1219	1605	1838	1591
EFAEC_01038	902	846	823	985	1107	936
EFAEC_01039	984	958	864	502	632	534
EFAEC_01040	6515	6967	6857	2896	3112	3030
EFAEC_01041	0	0	0	0	0	0
EFAEC_01042	0	0	0	0	0	0
EFAEC_01043	8810	9564	8756	10841	12733	11723
EFAEC_01044	591	642	591	323	349	331
EFAEC_01045	4791	5585	4936	10253	12411	11431
EFAEC_01046	5983	6437	6078	24026	26233	24298
EFAEC_01047	663	759	721	171	194	187
EFAEC_01048	11356	10530	8991	4774	5345	4992
EFAEC_01049	6780	6892	6303	3510	3841	3746
EFAEC_01050	886	857	835	290	372	325
EFAEC_01051	1699	1688	1522	1126	1297	1095
EFAEC_01052	491	514	450	282	338	289
EFAEC_01053	470	465	361	230	264	283
EFAEC_01054	15935	15717	14360	17300	20332	18559
EFAEC_01055	9058	8463	7307	5103	6079	5376
EFAEC_01056	19744	19792	16932	7134	8853	7639
EFAEC_01057	8702	8006	7171	1791	2214	1823
EFAEC_01058	1838	2132	1761	6936	7304	6777
EFAEC_01059	1228	1308	1119	3173	3506	3313
EFAEC_01060	3090	2910	2746	3662	4059	3871
EFAEC_01061	31762	32063	27759	39917	45517	43500
EFAEC_01062	1244	1265	1215	604	827	687
EFAEC_01063	1379	1276	1137	685	871	740
EFAEC_01064	662	584	530	234	231	184
EFAEC_01065	1146	1000	946	158	179	172
EFAEC_01066	1192	1325	1176	802	929	909
EFAEC_01067	173	170	187	777	950	934
EFAEC_01068	2718	3104	2762	12910	13686	12389
EFAEC_01069	587	464	484	1470	1938	1841
EFAEC_01070	894	852	759	458	527	520
EFAEC_01071	9253	8941	8097	1343	1570	1361
EFAEC_01072	7775	8613	7775	581	699	612
EFAEC_01073	13	18	23	5	8	5
EFAEC_01074	40	33	21	18	24	17
EFAEC_01075	17	16	18	6	7	10
EFAEC_01076	16	9	19	12	7	11
EFAEC_01077	5	7	5	1	1	6
EFAEC_01078	24	47	39	25	26	30
EFAEC_01079	46	36	45	18	26	26
EFAEC_01080	606	705	659	3874	4548	4192
EFAEC_01081	933	819	969	295	365	316
EFAEC_01082	2931	2752	2749	1096	1278	1243
EFAEC_01083	1411	1342	1326	1563	1625	1538
EFAEC_01084	941	778	710	864	940	940
EFAEC_01085	987	1171	1016	3154	3765	3603
EFAEC_01086	1522	1416	1365	4517	4811	4507
EFAEC_01087	7778	8396	7303	14795	16478	15101
EFAEC_01088	3468	3264	2981	4089	4493	4150
EFAEC_01089	4430	3921	3615	6138	6728	6256
EFAEC_01090	761	677	642	1394	1583	1475
EFAEC_01091	484	479	475	198	212	204
EFAEC_01095	241	210	174	92	107	92
EFAEC_01096	42	23	31	22	18	20
EFAEC_01097	178	139	131	81	76	75
EFAEC_01098	5	9	8	4	0	1
EFAEC_01099	33	48	37	24	26	17
EFAEC_01100	32	33	27	14	17	14
EFAEC_01101	41	45	50	19	19	28
EFAEC_01102	23	39	25	22	15	9
EFAEC_01103	51	50	50	38	47	37
EFAEC_01104	5	5	8	7	7	8
EFAEC_01105	17	23	13	7	10	15
EFAEC_01106	33	49	46	53	44	43
EFAEC_01107	91	103	84	60	67	60
EFAEC_01108	536	614	539	310	379	394
EFAEC_01109	75	76	64	161	157	188
EFAEC_01110	175	140	142	120	133	148
EFAEC_01111	190	195	171	112	115	115
EFAEC_01112	159	184	142	74	79	84
EFAEC_01113	300	303	269	133	138	136
EFAEC_01114	373	339	349	127	147	126
EFAEC_01115	7436	9353	8736	4250	5201	4512
EFAEC_01116	5238	4986	4466	3230	3752	3373
EFAEC_01117	1457	1319	1178	519	550	524
EFAEC_01118	331	319	321	184	191	186
EFAEC_01119	311	315	237	123	156	136
EFAEC_01120	186	229	180	61	59	62
EFAEC_01121	546	526	522	415	474	448
EFAEC_01122	550	582	537	486	502	506
EFAEC_01123	316	385	326	219	246	249
EFAEC_01124	285	274	269	147	188	156
EFAEC_01125	62	66	69	19	27	28
EFAEC_01126	115	129	93	90	86	87
EFAEC_01127	23	20	16	16	16	27
EFAEC_01128	16	20	18	13	10	13
EFAEC_01129	3071	2810	2734	1097	1239	1100
EFAEC_01130	1526	1536	1512	436	566	525
EFAEC_01131	92	105	84	190	229	229
EFAEC_01132	3984	4326	3976	2013	2619	2445
EFAEC_01133	174	197	195	110	118	110
EFAEC_01134	19	18	29	21	19	21
EFAEC_01135	10	4	8	14	16	13
EFAEC_01136	68	63	62	746	817	1127
EFAEC_01137	8	6	9	386	400	496
EFAEC_01138	269	278	264	231	250	229
EFAEC_01139	860	809	802	117	153	134
EFAEC_01140	1242	1187	1065	881	1057	944
EFAEC_01141	1761	1599	1437	1097	1361	1138
EFAEC_01142	144	149	113	86	54	60
EFAEC_01143	1524	1542	1342	1018	1154	1022
EFAEC_01144	46304	48036	39091	1706	2044	1874
EFAEC_01145	35571	32517	30032	1585	1731	1499
EFAEC_01146	1134	1030	964	440	497	450
EFAEC_01147	23684	23537	20918	6295	7467	6730
EFAEC_01148	8527	8430	7730	35556	42724	40230
EFAEC_01149	1325	1366	1354	366	441	452
EFAEC_01150	5972	4969	4632	1919	2166	2011
EFAEC_01151	4797	5293	3856	1931	2204	2025
EFAEC_01152	6314	6623	5874	1438	1853	1620
EFAEC_01153	5575	5307	4690	905	1097	987
EFAEC_01154	478	488	496	538	549	442
EFAEC_01155	1535	1765	1546	321	420	389
EFAEC_01156	98	82	89	78	87	82
EFAEC_01157	0	0	0	0	0	1
EFAEC_01158	8493	8389	7895	3370	4463	4023
EFAEC_01188	0	0	0	0	0	0
EFAEC_01189	38809	41714	36445	14682	17416	16224
EFAEC_01190	3207	3192	2948	1487	1602	1425
EFAEC_01191	3680	3432	2872	942	1147	1040
EFAEC_01192	33955	26405	24324	27851	31349	29633
EFAEC_01193	6623	6287	5305	3887	4379	4035
EFAEC_01194	2767	2315	2370	2064	2254	2155
EFAEC_01195	8224	9207	8315	7184	8841	8157
EFAEC_01196	3796	3778	3707	3343	3675	3507
EFAEC_01197	1112	1078	896	422	379	423
EFAEC_01198	2575	2306	2351	907	1064	924
EFAEC_01199	11084	10693	9374	4892	5549	5130
EFAEC_01200	799	759	697	269	293	276
EFAEC_01201	76644	86456	78765	18783	22378	20436
EFAEC_01202	4500	4599	4319	3272	3871	3777
EFAEC_01203	2490	2052	1877	1620	1653	1631
EFAEC_01204	350	340	315	125	134	145
EFAEC_01205	2548	2706	2415	3317	3847	3454
EFAEC_01206	70311	73025	66948	227854	268429	244593
EFAEC_01207	1219	1095	1326	854	1178	1033
EFAEC_01208	5749	5403	4878	5411	6065	5464
EFAEC_01209	3694	3296	2974	4622	4835	4674
EFAEC_01210	1134	1197	1133	1605	1842	1719
EFAEC_01211	4074	4061	3595	5895	6525	5730
EFAEC_01212	20103	20215	18509	13220	14873	13940
EFAEC_01213	7429	7453	6432	3961	4572	4161
EFAEC_01214	7316	6743	6150	4106	4740	4402
EFAEC_01215	4370	4129	3615	2201	2436	2309
EFAEC_01216	2190	1990	1744	1533	1637	1501
EFAEC_01217	5514	4980	4623	3986	4510	4234
EFAEC_01218	5590	5504	4444	9502	10635	9879
EFAEC_01219	11482	10469	9286	16547	18362	15878
EFAEC_01220	979	844	807	554	611	545
EFAEC_01221	2070	2012	1720	1220	1368	1255
EFAEC_01222	586	415	382	339	355	325
EFAEC_01223	847	823	719	600	641	642
EFAEC_01224	3280	3157	2897	6635	7324	7317
EFAEC_01225	875	692	602	1533	1804	1634
EFAEC_01226	9501	9278	9120	5433	6478	5502
EFAEC_01227	13785	14722	12905	7291	8767	7774
EFAEC_01228	4031	4235	3672	1981	2318	1987
EFAEC_01229	693	617	693	245	280	309
EFAEC_01230	898	880	871	361	461	400
EFAEC_01231	1733	1969	1816	445	540	507
EFAEC_01232	4501	4304	3842	3424	3844	3715
EFAEC_01233	5487	5520	4863	4797	5573	5210
EFAEC_01234	1473	1989	1584	1246	1488	1382
EFAEC_01235	22540	21299	20414	27609	30768	29950
EFAEC_01236	16319	14944	13835	13830	16425	15391
EFAEC_01237	3410	3253	3063	1269	1462	1318
